ts,quant,pid,rss_gb,free_pct,wired_gb,compressed_gb
1788035339.93,mlx4,42074,15.623,31.23,3.33,1.65
1788035340.35,mlx4,42074,15.623,31.23,3.34,1.65
1788035340.78,mlx4,42074,15.623,31.3,3.34,1.65
1788035341.2,mlx4,42074,15.623,31.32,3.38,1.65
1788035341.62,mlx4,42074,15.623,31.45,3.43,1.65
1788035342.05,mlx4,42074,15.623,31.46,3.43,1.65
1788035342.46,mlx4,42074,15.623,31.64,3.37,1.65
1788035342.89,mlx4,42074,15.623,31.65,3.33,1.65
1788035343.32,mlx4,42074,15.623,31.66,3.33,1.65
1788035343.75,mlx4,42074,15.623,31.7,3.33,1.65
1788035344.17,mlx4,42074,15.623,31.71,3.33,1.65
1788035344.6,mlx4,42074,15.623,31.74,3.37,1.65
1788035345.02,mlx4,42074,15.623,31.74,3.33,1.65
1788035345.45,mlx4,42074,15.623,31.75,3.33,1.65
1788035345.87,mlx4,42074,15.623,32.41,3.33,1.65
1788035346.29,mlx4,42074,15.623,32.42,3.33,1.65
1788035346.71,mlx4,42074,15.623,32.55,3.37,1.65
1788035347.14,mlx4,42074,15.623,32.56,3.33,1.65
1788035347.56,mlx4,42074,15.623,32.59,3.37,1.65
1788035347.98,mlx4,42074,15.623,32.67,3.32,1.64
1788035348.39,mlx4,42074,0.0,77.87,3.3,1.56
1788035348.84,?,,0.0,86.36,3.3,1.56
1788035349.28,?,,0.0,86.37,3.3,1.56
1788035349.73,?,,0.0,86.37,3.33,1.56
1788035350.16,?,,0.0,86.37,3.29,1.56
1788035350.61,?,,0.0,86.38,3.33,1.56
1788035351.05,?,,0.0,86.38,3.29,1.56
1788035351.49,?,,0.0,86.38,3.29,1.56
1788035351.94,?,,0.0,86.38,3.29,1.56
1788035352.38,?,,0.0,86.38,3.29,1.56
1788035352.79,mlx4,51905,0.049,86.37,3.29,1.56
1788035353.21,mlx4,51905,0.083,86.34,3.29,1.56
1788035353.62,mlx4,51905,0.089,86.33,3.29,1.56
1788035354.03,mlx4,51905,1.397,84.12,3.36,1.56
1788035354.45,mlx4,51905,6.437,76.13,3.42,1.56
1788035354.86,mlx4,51905,11.329,68.48,3.47,1.56
1788035355.28,mlx4,51905,15.283,62.42,3.4,1.56
1788035355.7,mlx4,51905,15.483,62.14,3.32,1.56
1788035356.12,mlx4,51905,15.483,62.14,3.32,1.56
1788035356.53,mlx4,51905,15.483,62.12,3.32,1.56
1788035356.96,mlx4,51905,15.483,62.15,3.3,1.56
1788035357.39,mlx4,51905,15.483,62.15,3.3,1.56
1788035357.81,mlx4,51905,15.483,62.15,3.3,1.56
1788035358.23,mlx4,51905,15.483,62.16,3.3,1.56
1788035358.66,mlx4,51905,15.483,62.15,3.3,1.56
1788035359.08,mlx4,51905,15.483,62.17,3.3,1.56
1788035359.51,mlx4,51905,15.483,62.16,3.3,1.56
1788035359.93,mlx4,51905,15.483,62.17,3.3,1.56
1788035360.35,mlx4,51905,15.483,62.17,3.3,1.56
1788035360.77,mlx4,51905,15.483,62.17,3.3,1.56
1788035361.19,mlx4,51905,15.483,62.18,3.3,1.56
1788035361.62,mlx4,51905,15.483,62.18,3.3,1.56
1788035362.05,mlx4,51905,15.483,62.19,3.3,1.56
1788035362.47,mlx4,51905,15.483,62.19,3.3,1.56
1788035362.89,mlx4,51905,15.294,62.51,3.3,1.56
1788035363.31,mlx4,51905,15.294,62.51,3.3,1.56
1788035363.74,mlx4,51905,15.294,62.51,3.3,1.56
1788035364.17,mlx4,51905,15.294,62.51,3.3,1.56
1788035364.59,mlx4,51905,15.294,62.51,3.34,1.56
1788035365.02,mlx4,51905,15.294,62.51,3.3,1.56
1788035365.43,mlx4,51905,15.294,62.51,3.3,1.56
1788035365.86,mlx4,51905,15.294,62.51,3.3,1.56
1788035366.28,mlx4,51905,15.294,62.52,3.3,1.56
1788035366.7,mlx4,51905,15.294,62.52,3.36,1.56
1788035367.12,mlx4,51905,15.294,62.54,3.36,1.56
1788035367.56,?,,0.0,86.3,3.39,1.56
1788035367.99,?,,0.0,86.3,3.29,1.56
1788035368.44,?,,0.0,86.3,3.29,1.56
1788035368.88,?,,0.0,86.3,3.33,1.56
1788035369.31,?,,0.0,86.3,3.33,1.56
1788035369.76,?,,0.0,86.3,3.33,1.56
1788035370.21,?,,0.0,86.3,3.29,1.56
1788035370.65,?,,0.0,86.3,3.33,1.56
1788035371.09,?,,0.0,86.3,3.29,1.56
1788035371.52,?,,0.0,86.3,3.29,1.56
1788035371.93,mlx4,52093,0.084,86.25,3.29,1.56
1788035372.34,mlx4,52093,0.109,86.22,3.29,1.56
1788035372.76,mlx4,52093,13.218,65.48,3.37,1.56
1788035373.18,mlx4,52093,15.465,62.17,3.37,1.56
1788035373.6,mlx4,52093,15.904,61.49,3.41,1.56
1788035374.02,mlx4,52093,15.904,61.46,3.37,1.56
1788035374.45,mlx4,52093,15.904,61.46,3.3,1.56
1788035374.86,mlx4,52093,15.904,61.49,3.3,1.56
1788035375.29,mlx4,52093,15.904,61.49,3.3,1.56
1788035375.71,mlx4,52093,15.904,61.49,3.3,1.56
1788035376.14,mlx4,52093,15.904,61.51,3.3,1.56
1788035376.57,mlx4,52093,15.904,61.51,3.3,1.56
1788035376.99,mlx4,52093,15.904,61.52,3.3,1.56
1788035377.42,mlx4,52093,15.904,61.52,3.3,1.56
1788035377.85,mlx4,52093,15.904,61.52,3.3,1.56
1788035378.27,mlx4,52093,15.904,61.53,3.3,1.56
1788035378.7,mlx4,52093,15.904,61.53,3.34,1.56
1788035379.12,mlx4,52093,15.904,61.54,3.3,1.56
1788035379.55,mlx4,52093,15.904,61.54,3.3,1.56
1788035379.97,mlx4,52093,15.904,61.55,3.3,1.56
1788035380.4,mlx4,52093,15.904,61.54,3.3,1.56
1788035380.82,mlx4,52093,15.714,61.87,3.3,1.56
1788035381.24,mlx4,52093,15.714,61.87,3.3,1.56
1788035381.67,mlx4,52093,15.714,61.86,3.34,1.56
1788035382.09,mlx4,52093,15.714,61.86,3.3,1.56
1788035382.51,mlx4,52093,15.714,61.86,3.3,1.56
1788035382.93,mlx4,52093,15.714,61.84,3.33,1.56
1788035383.36,mlx4,52093,15.714,61.86,3.35,1.56
1788035383.79,mlx4,52093,15.714,61.86,3.38,1.56
1788035384.21,mlx4,52093,15.714,61.86,3.3,1.56
1788035384.63,mlx4,52093,15.714,61.86,3.34,1.56
1788035385.05,mlx4,52093,15.714,61.86,3.3,1.56
1788035385.47,mlx4,52093,15.714,61.86,3.3,1.56
1788035385.9,mlx4,52093,15.714,61.87,3.3,1.56
1788035386.32,mlx4,52093,15.714,61.86,3.3,1.56
1788035386.75,mlx4,52093,15.714,61.87,3.34,1.56
1788035387.18,mlx4,52093,15.714,61.86,3.3,1.56
1788035387.6,mlx4,52093,15.714,61.86,3.34,1.56
1788035388.02,mlx4,52093,15.714,61.86,3.3,1.56
1788035388.45,mlx4,52093,15.714,61.86,3.3,1.56
1788035388.87,mlx4,52093,15.714,61.86,3.3,1.56
1788035389.29,mlx4,52093,15.714,61.86,3.3,1.56
1788035389.72,mlx4,52093,15.714,61.86,3.34,1.56
1788035390.15,mlx4,52093,15.714,61.86,3.3,1.56
1788035390.57,mlx4,52093,15.714,61.86,3.3,1.56
1788035391.0,mlx4,52093,15.714,61.86,3.36,1.56
1788035391.42,mlx4,52093,15.714,61.86,3.36,1.56
1788035391.84,mlx4,52093,15.714,61.86,3.35,1.56
1788035392.26,mlx4,52093,15.714,61.86,3.39,1.56
1788035392.68,mlx4,52093,15.714,61.86,3.39,1.56
1788035393.1,mlx4,52093,15.714,61.86,3.35,1.56
1788035393.53,mlx4,52093,15.714,61.86,3.39,1.56
1788035393.95,mlx4,52093,15.714,61.86,3.35,1.56
1788035394.38,mlx4,52093,15.714,61.86,3.35,1.56
1788035394.8,mlx4,52093,15.714,61.86,3.3,1.56
1788035395.22,mlx4,52093,15.714,61.87,3.3,1.56
1788035395.64,mlx4,52093,15.714,61.86,3.34,1.56
1788035396.06,mlx4,52093,15.714,61.86,3.3,1.56
1788035396.48,mlx4,52093,15.714,61.86,3.3,1.56
1788035396.9,mlx4,52093,15.714,61.86,3.3,1.56
1788035397.32,mlx4,52093,15.714,61.86,3.3,1.56
1788035397.74,mlx4,52093,15.714,61.86,3.34,1.56
1788035398.16,mlx4,52093,15.714,61.86,3.3,1.56
1788035398.58,mlx4,52093,15.714,61.87,3.3,1.56
1788035399.01,mlx4,52093,15.714,61.86,3.3,1.56
1788035399.43,mlx4,52093,15.714,61.86,3.3,1.56
1788035399.86,mlx4,52093,15.714,61.86,3.34,1.56
1788035400.27,mlx4,52093,15.714,61.86,3.31,1.56
1788035400.7,mlx4,52093,15.714,61.86,3.35,1.56
1788035401.12,mlx4,52093,15.714,61.86,3.31,1.56
1788035401.56,?,,0.0,86.3,3.39,1.56
1788035402.01,?,,0.0,86.3,3.39,1.56
1788035402.44,?,,0.0,86.3,3.29,1.56
1788035402.88,?,,0.0,86.3,3.29,1.56
1788035403.32,?,,0.0,86.3,3.29,1.56
1788035403.76,?,,0.0,86.3,3.29,1.56
1788035404.2,?,,0.0,86.3,3.29,1.56
1788035404.64,?,,0.0,86.3,3.35,1.56
1788035405.08,?,,0.0,86.29,3.31,1.56
1788035405.5,?,,0.0,86.29,3.31,1.56
1788035405.92,mlx6,52351,0.084,86.23,3.31,1.56
1788035406.34,mlx6,52351,0.125,86.1,3.36,1.56
1788035406.75,mlx6,52351,4.106,79.72,3.37,1.56
1788035407.16,mlx6,52351,8.729,72.54,3.37,1.56
1788035407.58,mlx6,52351,13.463,65.09,3.31,1.56
1788035408.03,mlx6,52351,18.57,57.22,3.31,1.56
1788035408.44,mlx6,52351,21.609,52.68,3.31,1.56
1788035408.86,mlx6,52351,22.165,51.85,3.38,1.56
1788035409.28,mlx6,52351,22.165,51.85,3.38,1.56
1788035409.69,mlx6,52351,22.166,51.84,3.42,1.56
1788035410.11,mlx6,52351,22.166,51.85,3.31,1.56
1788035410.54,mlx6,52351,22.166,51.85,3.31,1.56
1788035410.96,mlx6,52351,22.166,51.88,3.31,1.56
1788035411.39,mlx6,52351,22.166,51.87,3.31,1.56
1788035411.81,mlx6,52351,22.166,51.88,3.31,1.56
1788035412.24,mlx6,52351,22.166,51.89,3.31,1.56
1788035412.66,mlx6,52351,22.166,51.88,3.35,1.56
1788035413.09,mlx6,52351,22.166,51.89,3.31,1.56
1788035413.5,mlx6,52351,22.166,51.89,3.31,1.56
1788035413.93,mlx6,52351,22.166,51.89,3.31,1.56
1788035414.36,mlx6,52351,22.166,51.9,3.31,1.56
1788035414.78,mlx6,52351,22.166,51.9,3.37,1.56
1788035415.2,mlx6,52351,22.166,51.9,3.37,1.56
1788035415.63,mlx6,52351,22.166,51.9,3.37,1.56
1788035416.05,mlx6,52351,22.166,51.91,3.36,1.56
1788035416.47,mlx6,52351,22.166,51.91,3.36,1.56
1788035416.89,mlx6,52351,22.166,51.91,3.31,1.56
1788035417.31,mlx6,52351,22.166,51.91,3.31,1.56
1788035417.73,mlx6,52351,22.166,51.91,3.35,1.56
1788035418.15,mlx6,52351,22.166,51.92,3.31,1.56
1788035418.57,mlx6,52351,22.176,51.66,22.97,1.56
1788035418.99,mlx6,52351,22.182,49.39,28.16,1.56
1788035419.4,mlx6,52351,22.182,49.05,28.4,1.56
1788035419.82,mlx6,52351,22.182,48.74,28.56,1.56
1788035420.23,mlx6,52351,22.182,48.39,28.8,1.56
1788035420.65,mlx6,52351,22.182,48.1,29.0,1.56
1788035421.06,mlx6,52351,22.182,47.7,29.27,1.56
1788035421.47,mlx6,52351,22.182,47.42,29.47,1.56
1788035421.89,mlx6,52351,22.182,47.07,29.71,1.56
1788035422.31,mlx6,52351,22.182,46.79,29.9,1.56
1788035422.72,mlx6,52351,22.182,46.44,30.18,1.56
1788035423.13,mlx6,52351,21.988,46.65,30.2,1.56
1788035423.54,mlx6,52351,21.988,46.63,30.22,1.56
1788035423.96,mlx6,52351,21.988,46.57,30.3,1.56
1788035424.38,mlx6,52351,21.988,46.54,30.32,1.56
1788035424.78,mlx6,52351,21.988,46.49,30.35,1.56
1788035425.19,mlx6,52351,21.988,46.48,30.33,1.56
1788035425.61,mlx6,52351,21.988,46.43,30.36,1.56
1788035426.03,mlx6,52351,21.988,46.41,30.37,1.56
1788035426.44,mlx6,52351,21.988,46.36,30.41,1.56
1788035426.85,mlx6,52351,21.988,46.34,30.42,1.56
1788035427.27,mlx6,52351,21.988,46.47,30.33,1.56
1788035427.69,mlx6,52351,21.988,46.44,30.4,1.56
1788035428.1,mlx6,52351,21.988,46.37,30.41,1.56
1788035428.51,mlx6,52351,21.988,46.33,30.43,1.56
1788035428.93,mlx6,52351,21.988,46.26,30.48,1.56
1788035429.34,mlx6,52351,21.988,46.22,30.51,1.56
1788035429.76,mlx6,52351,21.988,46.15,30.6,1.56
1788035430.18,mlx6,52351,21.988,46.1,30.58,1.56
1788035430.59,mlx6,52351,21.988,46.04,30.63,1.56
1788035431.0,mlx6,52351,21.988,46.0,30.66,1.56
1788035431.41,mlx6,52351,21.988,46.73,30.16,1.56
1788035431.82,mlx6,52351,21.988,46.28,30.51,1.56
1788035432.24,mlx6,52351,21.988,46.18,30.53,1.56
1788035432.66,mlx6,52351,21.988,46.13,30.57,1.56
1788035433.07,mlx6,52351,21.988,46.04,30.63,1.56
1788035433.49,mlx6,52351,21.988,45.99,30.67,1.56
1788035433.91,mlx6,52351,21.988,45.89,30.73,1.56
1788035434.32,mlx6,52351,21.988,45.85,30.77,1.56
1788035434.73,mlx6,52351,21.988,45.75,30.87,1.56
1788035435.14,mlx6,52351,21.988,45.7,30.87,1.56
1788035435.56,mlx6,52351,21.988,45.61,30.94,1.56
1788035435.97,mlx6,52351,21.988,46.13,30.57,1.56
1788035436.39,mlx6,52351,21.988,45.98,30.68,1.56
1788035436.81,mlx6,52351,21.988,45.92,30.76,1.56
1788035437.22,mlx6,52351,21.988,45.8,30.8,1.56
1788035437.64,mlx6,52351,21.988,45.73,30.84,1.56
1788035438.06,mlx6,52351,21.988,45.61,30.93,1.56
1788035438.47,mlx6,52351,21.988,45.55,30.97,1.56
1788035438.89,mlx6,52351,21.988,45.49,31.05,1.56
1788035439.3,mlx6,52351,21.988,45.37,31.09,1.56
1788035439.72,mlx6,52351,21.988,45.31,31.18,1.56
1788035440.13,mlx6,52351,21.988,45.19,31.22,1.56
1788035440.55,mlx6,52351,21.988,45.88,30.73,1.56
1788035440.96,mlx6,52351,21.988,45.75,30.83,1.56
1788035441.37,mlx6,52351,21.988,45.68,30.88,1.56
1788035441.78,mlx6,52351,21.988,45.53,31.03,1.56
1788035442.2,mlx6,52351,21.988,45.45,31.04,1.56
1788035442.61,mlx6,52351,21.988,45.31,31.14,1.56
1788035443.03,mlx6,52351,21.988,45.23,31.19,1.56
1788035443.45,mlx6,52351,21.988,45.16,31.24,1.56
1788035443.86,mlx6,52351,21.988,45.02,31.38,1.56
1788035444.28,mlx6,52351,21.988,44.96,31.39,1.56
1788035444.69,mlx6,52351,21.988,44.81,31.49,1.56
1788035445.11,mlx6,52351,21.988,45.76,30.83,1.56
1788035445.52,mlx6,52351,21.988,45.59,30.95,1.56
1788035445.94,mlx6,52351,21.988,45.51,31.05,1.56
1788035446.35,mlx6,52351,21.988,45.34,31.13,1.56
1788035446.76,mlx6,52351,21.988,45.25,31.23,1.56
1788035447.17,mlx6,52351,21.988,45.17,31.24,1.56
1788035447.58,mlx6,52351,21.988,44.99,31.36,1.56
1788035448.0,mlx6,52351,21.988,44.91,31.42,1.56
1788035448.42,mlx6,52351,21.988,44.82,31.48,1.56
1788035448.83,mlx6,52351,21.988,44.65,31.64,1.56
1788035449.25,mlx6,52351,21.988,44.56,31.66,1.56
1788035449.67,mlx6,52351,21.988,45.91,30.73,1.56
1788035450.09,mlx6,52351,21.988,45.39,31.1,1.56
1788035450.5,mlx6,52351,21.988,45.19,31.23,1.56
1788035450.92,mlx6,52351,21.988,45.09,31.3,1.56
1788035451.34,mlx6,52351,21.988,44.99,31.35,1.56
1788035451.75,mlx6,52351,21.988,44.8,31.49,1.56
1788035452.16,mlx6,52351,21.988,44.7,31.56,1.56
1788035452.57,mlx6,52351,21.988,44.61,31.62,1.56
1788035452.99,mlx6,52351,21.988,44.41,31.76,1.56
1788035453.4,mlx6,52351,21.988,44.31,31.82,1.56
1788035453.81,mlx6,52351,21.988,44.22,31.89,1.56
1788035454.23,mlx6,52351,21.988,44.02,32.03,1.56
1788035454.65,mlx6,52351,21.988,45.31,31.14,1.56
1788035455.06,mlx6,52351,21.988,45.17,31.24,1.56
1788035455.47,mlx6,52351,21.988,44.95,31.39,1.56
1788035455.89,mlx6,52351,21.988,44.84,31.46,1.56
1788035456.3,mlx6,52351,21.988,44.73,31.54,1.56
1788035456.71,mlx6,52351,21.988,44.51,31.69,1.56
1788035457.12,mlx6,52351,21.988,44.4,31.77,1.56
1788035457.54,mlx6,52351,21.988,44.29,31.84,1.56
1788035457.95,mlx6,52351,21.988,44.07,31.99,1.56
1788035458.37,mlx6,52351,21.988,43.95,32.07,1.56
1788035458.79,mlx6,52351,21.988,43.85,32.14,1.56
1788035459.21,mlx6,52351,21.988,43.74,32.22,1.56
1788035459.62,mlx6,52351,21.989,44.57,31.65,1.56
1788035460.04,mlx6,52351,21.989,43.69,32.27,1.56
1788035460.45,mlx6,52351,21.989,42.81,32.87,1.56
1788035460.86,mlx6,52351,21.99,45.22,31.18,1.56
1788035461.28,mlx6,52351,21.992,44.93,31.4,1.56
1788035461.7,mlx6,52351,21.993,44.31,31.82,1.56
1788035462.11,mlx6,52351,21.993,44.3,31.83,1.56
1788035462.53,mlx6,52351,21.993,44.3,31.83,1.56
1788035462.95,mlx6,52351,21.993,44.3,31.88,1.56
1788035463.36,mlx6,52351,21.993,44.3,31.88,1.56
1788035463.78,mlx6,52351,21.993,44.3,31.92,1.56
1788035464.19,mlx6,52351,21.993,44.29,31.83,1.56
1788035464.61,mlx6,52351,21.993,44.3,31.83,1.56
1788035465.02,mlx6,52351,21.993,44.29,31.88,1.56
1788035465.43,mlx6,52351,21.993,44.3,31.86,1.56
1788035465.84,mlx6,52351,21.993,44.29,31.92,1.56
1788035466.26,mlx6,52351,21.993,44.29,31.83,1.56
1788035466.68,mlx6,52351,21.993,44.3,31.84,1.56
1788035467.09,mlx6,52351,21.993,44.3,31.82,1.56
1788035467.51,mlx6,52351,21.993,44.3,31.82,1.56
1788035467.93,mlx6,52351,21.993,44.29,31.82,1.56
1788035468.34,mlx6,52351,21.993,44.29,31.82,1.56
1788035468.75,mlx6,52351,22.015,42.05,33.37,1.56
1788035469.17,mlx6,52351,22.015,41.59,33.65,1.56
1788035469.59,mlx6,52351,22.015,41.24,33.89,1.56
1788035470.0,mlx6,52351,22.015,40.96,34.08,1.56
1788035470.41,mlx6,52351,22.015,40.61,34.32,1.56
1788035470.82,mlx6,52351,22.015,40.34,34.57,1.56
1788035471.23,mlx6,52351,22.015,39.99,34.77,1.56
1788035471.64,mlx6,52351,22.015,39.7,34.96,1.56
1788035472.06,mlx6,52351,22.015,39.35,35.18,1.56
1788035472.47,mlx6,52351,22.015,39.07,35.38,1.56
1788035472.89,mlx6,52351,22.015,38.73,35.66,1.56
1788035473.3,mlx6,52351,22.015,39.51,35.08,1.56
1788035473.71,mlx6,52351,22.015,39.49,35.1,1.56
1788035474.13,mlx6,52351,22.015,39.46,35.11,1.56
1788035474.54,mlx6,52351,22.015,39.41,35.15,1.56
1788035474.95,mlx6,52351,22.015,39.39,35.16,1.56
1788035475.37,mlx6,52351,22.015,39.34,35.2,1.56
1788035475.78,mlx6,52351,22.015,39.31,35.25,1.56
1788035476.19,mlx6,52351,22.015,39.27,35.25,1.56
1788035476.61,mlx6,52351,22.015,39.24,35.26,1.56
1788035477.02,mlx6,52351,22.015,39.2,35.3,1.56
1788035477.43,mlx6,52351,22.015,39.69,34.96,1.56
1788035477.84,mlx6,52351,22.015,39.33,35.24,1.56
1788035478.26,mlx6,52351,22.015,39.25,35.26,1.56
1788035478.67,mlx6,52351,22.015,39.22,35.28,1.56
1788035479.09,mlx6,52351,22.015,39.14,35.33,1.56
1788035479.5,mlx6,52351,22.015,39.11,35.36,1.56
1788035479.91,mlx6,52351,22.015,39.03,35.45,1.56
1788035480.33,mlx6,52351,22.015,38.99,35.43,1.56
1788035480.74,mlx6,52351,22.015,38.96,35.46,1.56
1788035481.15,mlx6,52351,22.015,38.89,35.51,1.56
1788035481.57,mlx6,52351,22.015,38.86,35.53,1.56
1788035481.98,mlx6,52351,22.015,39.38,35.17,1.56
1788035482.39,mlx6,52351,22.015,39.14,35.34,1.56
1788035482.81,mlx6,52351,22.015,39.04,35.45,1.56
1788035483.22,mlx6,52351,22.015,38.99,35.44,1.56
1788035483.62,mlx6,52351,22.015,38.9,35.51,1.56
1788035484.04,mlx6,52351,22.015,38.84,35.54,1.56
1788035484.45,mlx6,52351,22.015,38.74,35.61,1.56
1788035484.86,mlx6,52351,22.015,38.7,35.68,1.56
1788035485.28,mlx6,52351,22.015,38.65,35.67,1.56
1788035485.7,mlx6,52351,22.015,38.55,35.74,1.56
1788035486.11,mlx6,52351,22.015,38.51,35.78,1.56
1788035486.53,mlx6,52351,22.015,39.17,35.32,1.56
1788035486.95,mlx6,52351,22.015,38.89,35.61,1.56
1788035487.36,mlx6,52351,22.015,38.79,35.64,1.56
1788035487.78,mlx6,52351,22.015,38.72,35.68,1.56
1788035488.19,mlx6,52351,22.015,38.58,35.76,1.56
1788035488.6,mlx6,52351,22.015,38.52,35.8,1.56
1788035489.02,mlx6,52351,22.015,38.47,35.8,1.56
1788035489.44,mlx6,52351,22.015,38.34,35.88,1.56
1788035489.86,mlx6,52351,22.015,38.28,35.96,1.56
1788035490.27,mlx6,52351,22.015,38.17,36.01,1.56
1788035490.69,mlx6,52351,22.015,38.11,36.05,1.56
1788035491.1,mlx6,52351,22.015,38.04,36.09,1.56
1788035491.51,mlx6,52351,22.015,38.67,35.65,1.56
1788035491.93,mlx6,52351,22.015,38.56,35.77,1.56
1788035492.34,mlx6,52351,22.015,38.45,35.8,1.56
1788035492.75,mlx6,52351,22.015,38.38,35.86,1.56
1788035493.16,mlx6,52351,22.015,38.24,35.95,1.56
1788035493.57,mlx6,52351,22.015,38.16,36.01,1.56
1788035493.99,mlx6,52351,22.015,38.09,36.1,1.56
1788035494.4,mlx6,52351,22.015,37.94,36.16,1.56
1788035494.82,mlx6,52351,22.015,37.86,36.25,1.56
1788035495.23,mlx6,52351,22.015,37.71,36.31,1.56
1788035495.65,mlx6,52351,22.015,37.64,36.36,1.56
1788035496.06,mlx6,52351,22.015,38.51,35.76,1.56
1788035496.47,mlx6,52351,22.015,38.43,35.82,1.56
1788035496.89,mlx6,52351,22.015,38.34,35.92,1.56
1788035497.3,mlx6,52351,22.015,38.18,36.0,1.56
1788035497.72,mlx6,52351,22.015,38.09,36.06,1.56
1788035498.14,mlx6,52351,22.015,37.92,36.17,1.56
1788035498.55,mlx6,52351,22.015,37.84,36.23,1.56
1788035498.97,mlx6,52351,22.015,37.75,36.29,1.56
1788035499.39,mlx6,52351,22.015,37.58,36.41,1.56
1788035499.8,mlx6,52351,22.015,37.49,36.47,1.56
1788035500.21,mlx6,52351,22.015,37.41,36.53,1.56
1788035500.63,mlx6,52351,22.015,38.4,35.85,1.56
1788035501.04,mlx6,52351,22.015,38.24,35.95,1.56
1788035501.45,mlx6,52351,22.015,38.04,36.09,1.56
1788035501.86,mlx6,52351,22.015,37.95,36.16,1.56
1788035502.26,mlx6,52351,22.015,37.85,36.22,1.56
1788035502.68,mlx6,52351,22.015,37.66,36.36,1.56
1788035503.1,mlx6,52351,22.015,37.56,36.42,1.56
1788035503.51,mlx6,52351,22.015,37.46,36.49,1.56
1788035503.92,mlx6,52351,22.015,37.27,36.63,1.56
1788035504.33,mlx6,52351,22.015,37.17,36.69,1.56
1788035504.74,mlx6,52351,22.015,36.98,36.83,1.56
1788035505.15,mlx6,52351,22.015,36.87,36.89,1.56
1788035505.57,mlx6,52351,22.015,38.13,36.03,1.56
1788035505.99,mlx6,52351,22.015,37.91,36.19,1.56
1788035506.4,mlx6,52351,22.015,37.8,36.27,1.56
1788035506.82,mlx6,52351,22.015,37.68,36.38,1.56
1788035507.24,mlx6,52351,22.015,37.47,36.48,1.56
1788035507.65,mlx6,52351,22.015,37.36,36.56,1.56
1788035508.06,mlx6,52351,22.015,37.25,36.63,1.56
1788035508.46,mlx6,52351,22.015,37.03,36.78,1.56
1788035508.88,mlx6,52351,22.015,36.92,36.9,1.56
1788035509.3,mlx6,52351,22.015,36.81,36.93,1.56
1788035509.72,mlx6,52351,22.015,36.59,37.08,1.56
1788035510.13,mlx6,52351,22.015,36.48,37.16,1.56
1788035510.55,mlx6,52351,22.015,37.92,36.17,1.56
1788035510.96,mlx6,52351,22.015,37.67,36.34,1.56
1788035511.38,mlx6,52351,22.015,37.55,36.42,1.56
1788035511.78,mlx6,52351,22.015,37.43,36.51,1.56
1788035512.2,mlx6,52351,22.015,37.31,36.65,1.56
1788035512.61,mlx6,52351,22.015,37.06,36.82,1.56
1788035513.02,mlx6,52351,22.015,36.94,36.89,1.56
1788035513.44,mlx6,52351,22.015,36.82,36.97,1.56
1788035513.86,mlx6,52351,22.015,36.57,37.18,1.56
1788035514.27,mlx6,52351,22.015,36.45,37.18,1.56
1788035514.69,mlx6,52351,22.015,36.33,37.26,1.56
1788035515.11,mlx6,52351,22.015,36.09,37.43,1.56
1788035515.52,mlx6,52351,22.015,37.58,36.4,1.56
1788035515.94,mlx6,52351,22.015,37.45,36.54,1.56
1788035516.36,mlx6,52351,22.015,37.31,36.59,1.56
1788035516.77,mlx6,52351,22.015,37.04,36.77,1.56
1788035517.19,mlx6,52351,22.015,36.91,36.86,1.56
1788035517.6,mlx6,52351,22.015,36.78,36.96,1.56
1788035518.02,mlx6,52351,22.015,36.51,37.14,1.56
1788035518.43,mlx6,52351,22.015,36.37,37.23,1.56
1788035518.85,mlx6,52351,22.015,36.24,37.38,1.56
1788035519.26,mlx6,52351,22.015,36.11,37.43,1.56
1788035519.67,mlx6,52351,22.015,35.84,37.62,1.56
1788035520.09,mlx6,52351,22.015,35.71,37.71,1.56
1788035520.5,mlx6,52351,22.015,37.43,36.53,1.56
1788035520.91,mlx6,52351,22.015,37.28,36.67,1.56
1788035521.33,mlx6,52351,22.015,37.13,36.71,1.56
1788035521.75,mlx6,52351,22.015,36.99,36.83,1.56
1788035522.16,mlx6,52351,22.015,36.69,37.03,1.56
1788035522.58,mlx6,52351,22.015,36.54,37.11,1.56
1788035522.99,mlx6,52351,22.015,36.4,37.25,1.56
1788035523.41,mlx6,52351,22.015,36.1,37.42,1.56
1788035523.82,mlx6,52351,22.015,35.96,37.52,1.56
1788035524.23,mlx6,52351,22.015,35.81,37.63,1.56
1788035524.64,mlx6,52351,22.015,35.67,37.73,1.56
1788035525.06,mlx6,52351,22.015,35.38,37.94,1.56
1788035525.47,mlx6,52351,22.015,37.76,36.3,1.56
1788035525.89,mlx6,52351,22.015,37.18,36.73,1.56
1788035526.31,mlx6,52351,22.015,36.86,36.91,1.56
1788035526.72,mlx6,52351,22.015,36.7,37.0,1.56
1788035527.14,mlx6,52351,22.015,36.55,37.11,1.56
1788035527.56,mlx6,52351,22.015,36.39,37.22,1.56
1788035527.96,mlx6,52351,22.015,36.07,37.48,1.56
1788035528.38,mlx6,52351,22.015,35.91,37.55,1.56
1788035528.8,mlx6,52351,22.015,35.75,37.66,1.56
1788035529.21,mlx6,52351,22.015,35.59,37.77,1.56
1788035529.62,mlx6,52351,22.015,35.27,37.99,1.56
1788035530.04,mlx6,52351,22.015,35.11,38.14,1.56
